auc,ap,brier,ece,acc,bacc,f1,prec,rec,mcc,repeat,fold
0.9865319865319865,0.9815308163536827,0.05366718800536899,0.08668336370904503,0.9,0.8956228956228957,0.8846153846153846,0.92,0.8518518518518519,0.7984472665856134,10,1
0.9881221719457013,0.9839242160903073,0.047393179556388665,0.08476979483496855,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,10,2
0.9581447963800905,0.9597376952549368,0.07005982682488382,0.10835956306279532,0.8833333333333333,0.8789592760180995,0.8627450980392157,0.88,0.8461538461538461,0.7618064470073773,10,3
0.9886877828054298,0.9842083557468173,0.03749136664862285,0.04578064964858846,0.9666666666666667,0.9660633484162896,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9321266968325792,10,4
0.9769921436588103,0.9757128159905938,0.06698183807750893,0.07879910763407491,0.9,0.898989898989899,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.797979797979798,11,0
0.9927048260381593,0.989562506140606,0.031161967115139595,0.06826473202191592,0.9833333333333333,0.9848484848484849,0.9818181818181818,0.9642857142857143,1.0,0.9669875568304563,11,1
0.956447963800905,0.9254535250513163,0.07284989805925228,0.078711132198451,0.9,0.8936651583710407,0.88,0.9166666666666666,0.8461538461538461,0.79639080275258,11,2
0.9604072398190046,0.9234960421625582,0.061421420059359515,0.08289545260678163,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,11,3
0.9886877828054298,0.9874540274540274,0.03791124867776215,0.05454637692845239,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,11,4
0.9865319865319866,0.9786835619921854,0.04780148224227427,0.0774788675387334,0.9333333333333333,0.9326599326599327,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8653198653198653,12,0
0.9865319865319865,0.9840142816053807,0.05411971764812619,0.08971466012388936,0.9,0.9023569023569024,0.8928571428571429,0.8620689655172413,0.9259259259259259,0.8011253194776194,12,1
0.9502262443438914,0.9191209793870964,0.08057424877106263,0.09771285850063222,0.9,0.8936651583710407,0.88,0.9166666666666666,0.8461538461538461,0.79639080275258,12,2
0.9581447963800904,0.9197585898264631,0.05054989218628012,0.08653985584132644,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,12,3
0.995475113122172,0.9939551829936445,0.04466648949784782,0.08968840568566953,0.95,0.9558823529411764,0.9454545454545454,0.896551724137931,1.0,0.9041262185485703,12,4
0.9696969696969697,0.9672139535183013,0.04978675125379857,0.07114630009366853,0.95,0.9478114478114479,0.9433962264150944,0.9615384615384616,0.9259259259259259,0.8991619216989439,13,0
0.9898989898989897,0.9886614774114775,0.05008191590763278,0.08365718446489995,0.9333333333333333,0.9259259259259259,0.92,1.0,0.8518518518518519,0.8716419905900357,13,1
0.9264705882352942,0.933373003514704,0.0879921023668362,0.11443170848556486,0.8833333333333333,0.8789592760180995,0.8627450980392157,0.88,0.8461538461538461,0.7618064470073773,13,2
0.9830316742081449,0.9822367803137034,0.06994535108609878,0.10044350811764881,0.9166666666666666,0.9219457013574661,0.9090909090909091,0.8620689655172413,0.9615384615384616,0.836821537267039,13,3
0.9835972850678733,0.9747696830660165,0.03676618461626803,0.06184059657647229,0.95,0.9513574660633484,0.9433962264150944,0.9259259259259259,0.9615384615384616,0.8991619216989439,13,4
0.9674523007856342,0.9688198577478937,0.06262336800163767,0.06816136050536213,0.9166666666666666,0.9107744107744108,0.9019607843137255,0.9583333333333334,0.8518518518518519,0.8342867721932552,14,0
0.9797979797979798,0.9707888976479682,0.0506829516831425,0.07002469424793081,0.95,0.9478114478114479,0.9433962264150944,0.9615384615384616,0.9259259259259259,0.8991619216989439,14,1
0.9852941176470589,0.9791394046566461,0.05543424010624611,0.0770359994537626,0.9,0.9027149321266968,0.8888888888888888,0.8571428571428571,0.9230769230769231,0.8000181801424892,14,2
0.9960407239819005,0.9942349957734573,0.03207932751518051,0.061440262290497205,0.9666666666666667,0.9705882352941176,0.9629629629629629,0.9285714285714286,1.0,0.9348527048856053,14,3
0.9445701357466064,0.9243045903481475,0.056157129693676075,0.06445556647937602,0.95,0.9468325791855203,0.9411764705882353,0.96,0.9230769230769231,0.8982493927400419,14,4
0.9590347923681256,0.964377967711301,0.05506277853961063,0.08188272925763392,0.95,0.9478114478114479,0.9433962264150944,0.9615384615384616,0.9259259259259259,0.8991619216989439,15,0
0.9854096520763187,0.9826467602378595,0.04759339970741462,0.06024159867909867,0.9166666666666666,0.9141414141414141,0.9056603773584906,0.9230769230769231,0.8888888888888888,0.8315557621727075,15,1
1.0,1.0,0.011770034512294173,0.05390294016157187,0.9833333333333333,0.9852941176470589,0.9811320754716981,0.9629629629629629,1.0,0.9667680812251803,15,2
0.9626696832579186,0.9446881918713319,0.06711070336869746,0.08241077363380536,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,15,3
0.9400452488687783,0.8677103045837538,0.08353900610020862,0.08908971166049477,0.8833333333333333,0.8834841628959276,0.8679245283018868,0.8518518518518519,0.8846153846153846,0.7639496026464712,15,4
1.0,1.0,0.016338100898838782,0.06200435918856973,1.0,1.0,1.0,1.0,1.0,1.0,16,0
0.9921436588103255,0.9913896098545709,0.043178072517311775,0.06858294007650838,0.9166666666666666,0.9175084175084175,0.9090909090909091,0.8928571428571429,0.9259259259259259,0.832683729492893,16,1
0.909502262443439,0.9150148711687174,0.10714772836067739,0.1248082432536929,0.8666666666666667,0.8642533936651584,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7285067873303167,16,2
0.9898190045248869,0.9872095255790908,0.046211889576554775,0.07354589057175263,0.9333333333333333,0.9276018099547512,0.92,0.9583333333333334,0.8846153846153846,0.8650451823002163,16,3
0.958710407239819,0.9075250309202192,0.06812432601335146,0.08324223312736159,0.9333333333333333,0.9366515837104072,0.9259259259259259,0.8928571428571429,0.9615384615384616,0.8674354425140473,16,4
0.9932659932659933,0.9924648786717752,0.03257319739720341,0.07486152350117037,0.9666666666666667,0.962962962962963,0.9615384615384616,1.0,0.9259259259259259,0.9343531843023135,17,0
0.9668911335578002,0.9319207483121695,0.061521124756805955,0.08415111066792635,0.9,0.9023569023569024,0.8928571428571429,0.8620689655172413,0.9259259259259259,0.8011253194776194,17,1
0.9671945701357466,0.9622167761632645,0.06531877486733126,0.07802742657581367,0.9333333333333333,0.9321266968325792,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8642533936651584,17,2
